video_no,frame,timestamp_ms,good,x0,y0,z0,visibility0,x1,y1,z1,visibility1,x2,y2,z2,visibility2,x3,y3,z3,visibility3,x4,y4,z4,visibility4,x5,y5,z5,visibility5,x6,y6,z6,visibility6,x7,y7,z7,visibility7,x8,y8,z8,visibility8,x9,y9,z9,visibility9,x10,y10,z10,visibility10,x11,y11,z11,visibility11,x12,y12,z12,visibility12,x13,y13,z13,visibility13,x14,y14,z14,visibility14,x15,y15,z15,visibility15,x16,y16,z16,visibility16,x17,y17,z17,visibility17,x18,y18,z18,visibility18,x19,y19,z19,visibility19,x20,y20,z20,visibility20,x21,y21,z21,visibility21,x22,y22,z22,visibility22,x23,y23,z23,visibility23,x24,y24,z24,visibility24,x25,y25,z25,visibility25,x26,y26,z26,visibility26,x27,y27,z27,visibility27,x28,y28,z28,visibility28,x29,y29,z29,visibility29,x30,y30,z30,visibility30,x31,y31,z31,visibility31,x32,y32,z32,visibility32
IMG_9750,1,32,bad,0.46451401710510254,0.36932727694511414,-0.11115900427103043,0.9999513626098633,0.4749394655227661,0.3593657612800598,-0.1484508365392685,0.9999501705169678,0.47883567214012146,0.35926082730293274,-0.14859223365783691,0.999943733215332,0.48302459716796875,0.3591691851615906,-0.148725688457489,0.9999558925628662,0.47067978978157043,0.3591952323913574,-0.08554928004741669,0.9999440908432007,0.47109752893447876,0.3589876890182495,-0.08552859723567963,0.9999293088912964,0.4717271029949188,0.35874229669570923,-0.0855235606431961,0.9999431371688843,0.507610559463501,0.3642295300960541,-0.2137724608182907,0.9999692440032959,0.49318942427635193,0.3627818822860718,0.06316531449556351,0.999887228012085,0.4752167761325836,0.3802151679992676,-0.12691792845726013,0.9999614953994751,0.4693664312362671,0.3803791403770447,-0.04687369614839554,0.9999147653579712,0.5482984781265259,0.41386091709136963,-0.33055078983306885,0.999963641166687,0.4964067339897156,0.4229211211204529,0.2811276912689209,0.9995443224906921,0.5549652576446533,0.4983592629432678,-0.3230728209018707,0.9924546480178833,0.5033092498779297,0.5009931921958923,0.2968917191028595,0.05359746515750885,0.43462345004081726,0.5032581686973572,-0.14791250228881836,0.9655964970588684,0.4319561719894409,0.5061997175216675,0.06420322507619858,0.09021349996328354,0.3987725079059601,0.5031877160072327,-0.1781918704509735,0.9363395571708679,0.40351665019989014,0.5071476101875305,0.04045597463846207,0.11339222639799118,0.3905438780784607,0.4938589036464691,-0.1610162854194641,0.9328169226646423,0.38672152161598206,0.49796584248542786,-0.003907017409801483,0.11918055266141891,0.404541015625,0.49419888854026794,-0.13118232786655426,0.899684488773346,0.40448325872421265,0.4983416497707367,0.03501836210489273,0.12485836446285248,0.5492961406707764,0.568804919719696,-0.1929166167974472,0.9985314607620239,0.526326060295105,0.5716255307197571,0.19304940104484558,0.9964098334312439,0.5239742398262024,0.6891246438026428,-0.18475478887557983,0.9165997505187988,0.5769109129905701,0.6840630173683167,0.2543300986289978,0.4147146940231323,0.5263789892196655,0.8036646246910095,-0.11957316845655441,0.9755715131759644,0.674758791923523,0.7735272645950317,0.34807926416397095,0.8141735196113586,0.5485179424285889,0.8235031366348267,-0.11999764293432236,0.9658416509628296,0.7032157182693481,0.790821373462677,0.3507912755012512,0.8676769733428955,0.43027031421661377,0.8294586539268494,-0.2561784088611603,0.9711859822273254,0.6032558083534241,0.8104619979858398,0.2666718065738678,0.8574513792991638
IMG_9750,2,65,bad,0.4645112156867981,0.369631290435791,-0.17153240740299225,0.99995356798172,0.4749463200569153,0.35957130789756775,-0.20295734703540802,0.999952495098114,0.47884663939476013,0.359431654214859,-0.203085795044899,0.999946653842926,0.48301199078559875,0.3593037724494934,-0.20319993793964386,0.999957799911499,0.47061794996261597,0.35948365926742554,-0.14305178821086884,0.999946653842926,0.47102972865104675,0.3592965304851532,-0.14304153621196747,0.9999327659606934,0.47166168689727783,0.3590458035469055,-0.14305324852466583,0.9999452233314514,0.5076500773429871,0.3642372786998749,-0.23471322655677795,0.9999707937240601,0.4930824041366577,0.3629847466945648,0.029197098687291145,0.9998923540115356,0.4752216339111328,0.38025516271591187,-0.17378868162631989,0.9999632835388184,0.4693622291088104,0.38046354055404663,-0.09807682782411575,0.9999180436134338,0.5533310770988464,0.4154677391052246,-0.3380710184574127,0.9999642372131348,0.49642378091812134,0.4233900010585785,0.2673662602901459,0.9995519518852234,0.5548813343048096,0.5000407695770264,-0.33278194069862366,0.992584764957428,0.5023206472396851,0.5017170310020447,0.2645397484302521,0.05325064808130264,0.434368759393692,0.5032684803009033,-0.18278458714485168,0.966269314289093,0.44466835260391235,0.5140068531036377,-0.011253196746110916,0.09053954482078552,0.39772874116897583,0.5031927227973938,-0.2172020971775055,0.9374985098838806,0.4095255732536316,0.5094994902610779,-0.04163944348692894,0.1144736036658287,0.3909742534160614,0.493930459022522,-0.2031431347131729,0.9341375827789307,0.4010857343673706,0.5001272559165955,-0.08372904360294342,0.12032218277454376,0.40530869364738464,0.49429044127464294,-0.1670197695493698,0.9015793204307556,0.42857393622398376,0.5080226063728333,-0.039846520870923996,0.12560953199863434,0.5503978133201599,0.5700695514678955,-0.1948697417974472,0.9985575079917908,0.524583637714386,0.5727246999740601,0.195001021027565,0.9965147376060486,0.522985577583313,0.6896519064903259,-0.19779135286808014,0.9220670461654663,0.5774128437042236,0.68560791015625,0.2636372447013855,0.4398832619190216,0.5263152122497559,0.8036508560180664,-0.12975582480430603,0.9766384959220886,0.6737369298934937,0.7748445868492126,0.3695880174636841,0.825211226940155,0.545547366142273,0.8225815892219543,-0.1307779997587204,0.9677860140800476,0.7026641368865967,0.7922950387001038,0.3732795715332031,0.876533031463623,0.43047380447387695,0.8290625810623169,-0.2781496047973633,0.971675455570221,0.6006595492362976,0.8104161620140076,0.2876589596271515,0.8632017970085144
IMG_9750,3,98,bad,0.4645020365715027,0.3704071640968323,-0.17250658571720123,0.9999539852142334,0.4749338924884796,0.36021697521209717,-0.20392730832099915,0.9999533295631409,0.47883978486061096,0.36005720496177673,-0.2040754109621048,0.9999481439590454,0.48298802971839905,0.3598741888999939,-0.2041882872581482,0.9999586939811707,0.47061312198638916,0.36010923981666565,-0.1435786634683609,0.999947190284729,0.47102656960487366,0.3599030375480652,-0.1435752660036087,0.9999336004257202,0.47166040539741516,0.35961484909057617,-0.14357639849185944,0.9999446272850037,0.507625937461853,0.3644016981124878,-0.23604324460029602,0.9999715685844421,0.49295344948768616,0.3634263277053833,0.028906142339110374,0.9998910427093506,0.4751245677471161,0.38079774379730225,-0.17542049288749695,0.9999637603759766,0.4693431854248047,0.38104569911956787,-0.09913855046033859,0.9999164342880249,0.5563413500785828,0.4158831238746643,-0.34117019176483154,0.9999653697013855,0.4964235723018646,0.4242907464504242,0.26839539408683777,0.9995371103286743,0.554884135723114,0.5001141428947449,-0.36057785153388977,0.9927494525909424,0.4931768774986267,0.5019157528877258,0.2400459498167038,0.05306151136755943,0.43415436148643494,0.5032743215560913,-0.2451939880847931,0.9674443006515503,0.43387070298194885,0.5111886858940125,-0.0774972215294838,0.09239237755537033,0.39690372347831726,0.5032000541687012,-0.2835524380207062,0.9395278692245483,0.40204674005508423,0.5082414746284485,-0.1129663810133934,0.1174573302268982,0.39087289571762085,0.49406373500823975,-0.2702666223049164,0.9363589286804199,0.40084943175315857,0.49982044100761414,-0.15060465037822723,0.12333250790834427,0.40530842542648315,0.49443694949150085,-0.2301551252603531,0.9044610261917114,0.41578271985054016,0.5049731135368347,-0.10603111982345581,0.12780074775218964,0.5511852502822876,0.5702103972434998,-0.19657586514949799,0.9986048936843872,0.5228530764579773,0.572821319103241,0.19671416282653809,0.9965853095054626,0.5226051211357117,0.6895437836647034,-0.22446800768375397,0.9253124594688416,0.572974443435669,0.6855841279029846,0.2823518216609955,0.45617109537124634,0.526319682598114,0.8035897016525269,-0.17590095102787018,0.9773386716842651,0.6724755764007568,0.7748304605484009,0.4064992666244507,0.8323256969451904,0.5419797897338867,0.8213658928871155,-0.17972366511821747,0.9692863821983337,0.7017943263053894,0.7905951738357544,0.4121682941913605,0.8832876682281494,0.43063512444496155,0.8289691209793091,-0.3339092433452606,0.9720474481582642,0.6006824970245361,0.8097714781761169,0.3329226076602936,0.8666990995407104
IMG_9750,4,131,bad,0.46453338861465454,0.37095868587493896,-0.2113666534423828,0.9999551773071289,0.47493991255760193,0.3607715964317322,-0.23846186697483063,0.9999547600746155,0.47886839509010315,0.3605788052082062,-0.2386026382446289,0.999950110912323,0.48302578926086426,0.36033788323402405,-0.2387179285287857,0.9999598264694214,0.4706122875213623,0.36072680354118347,-0.17948304116725922,0.9999486207962036,0.4710216224193573,0.36054834723472595,-0.17948554456233978,0.9999355673789978,0.47164881229400635,0.3602733612060547,-0.17949707806110382,0.9999450445175171,0.5076441764831543,0.3645264804363251,-0.24934229254722595,0.9999726414680481,0.4927942454814911,0.36384204030036926,0.010029232129454613,0.99989253282547,0.4751769006252289,0.38115623593330383,-0.20642858743667603,0.9999647736549377,0.46936842799186707,0.38144001364707947,-0.13195811212062836,0.9999171495437622,0.5592669248580933,0.41666942834854126,-0.3469371497631073,0.9999657273292542,0.4960159361362457,0.42517608404159546,0.2636745572090149,0.9995308518409729,0.5548741817474365,0.5005773901939392,-0.37450528144836426,0.9929171204566956,0.4878290295600891,0.5019531846046448,0.23441191017627716,0.05298735201358795,0.4337408244609833,0.503258466720581,-0.2690882980823517,0.9684607982635498,0.42524710297584534,0.5081220865249634,-0.09694649279117584,0.096231609582901,0.3960643410682678,0.5032047033309937,-0.30814290046691895,0.9413471221923828,0.39672374725341797,0.507292628288269,-0.13418500125408173,0.12336596101522446,0.39021387696266174,0.49410608410835266,-0.296142041683197,0.938382089138031,0.39818596839904785,0.4995620846748352,-0.17331142723560333,0.12948638200759888,0.40512222051620483,0.49449434876441956,-0.25451481342315674,0.9071976542472839,0.4057006239891052,0.5029207468032837,-0.12600982189178467,0.13295724987983704,0.5517845153808594,0.571124792098999,-0.1982516497373581,0.9986613988876343,0.5204687714576721,0.5737544298171997,0.19839967787265778,0.9967159628868103,0.5217517018318176,0.6895959973335266,-0.24026794731616974,0.9300321340560913,0.5695947408676147,0.6861410737037659,0.28643983602523804,0.477102130651474,0.5263275504112244,0.8035803437232971,-0.19739112257957458,0.9783440828323364,0.6707115173339844,0.7748147249221802,0.4155505299568176,0.841251790523529,0.5422879457473755,0.8209530711174011,-0.20143283903598785,0.9711526036262512,0.7004129886627197,0.789885938167572,0.4214131832122803,0.8908537030220032,0.4322322607040405,0.8289808630943298,-0.3566613495349884,0.9727141261100769,0.6007590293884277,0.809781014919281,0.3397238254547119,0.8714192509651184
IMG_9750,5,164,bad,0.4646051526069641,0.37187761068344116,-0.2197488248348236,0.9999569654464722,0.47499117255210876,0.3617294430732727,-0.2454824149608612,0.9999568462371826,0.4789403975009918,0.3615131676197052,-0.24560651183128357,0.9999526143074036,0.48308810591697693,0.3612333834171295,-0.2457004338502884,0.9999614953994751,0.47065138816833496,0.36170145869255066,-0.18714073300361633,0.9999507665634155,0.4710577130317688,0.36152487993240356,-0.18715153634548187,0.999938428401947,0.4716901481151581,0.3612356185913086,-0.187176913022995,0.9999465942382812,0.5076726078987122,0.36501604318618774,-0.250811368227005,0.9999738335609436,0.49277570843696594,0.3644782304763794,0.0055943881161510944,0.9998960494995117,0.4752359986305237,0.38175681233406067,-0.2131757140159607,0.9999663233757019,0.4694106876850128,0.3820871412754059,-0.13959400355815887,0.9999195337295532,0.5597403645515442,0.4172936975955963,-0.34799885749816895,0.9999667406082153,0.49606984853744507,0.4259257912635803,0.26263001561164856,0.9995348453521729,0.5548788905143738,0.5007171630859375,-0.3936817944049835,0.9931926727294922,0.48679080605506897,0.5022773146629333,0.23387956619262695,0.05476674064993858,0.43376606702804565,0.5032579898834229,-0.3301902711391449,0.9702867865562439,0.41473010182380676,0.5078655481338501,-0.10537660121917725,0.10697565227746964,0.39686068892478943,0.5036256909370422,-0.3750719726085663,0.9445784091949463,0.38580602407455444,0.507243275642395,-0.14292170107364655,0.13657246530056,0.39127781987190247,0.494653582572937,-0.36385709047317505,0.941815197467804,0.3835811913013458,0.4995514154434204,-0.1846722662448883,0.14326603710651398,0.40580758452415466,0.49481457471847534,-0.31723862886428833,0.9120373725891113,0.39384979009628296,0.5023458003997803,-0.13572154939174652,0.1455736756324768,0.55331951379776,0.5714559555053711,-0.19935867190361023,0.9987125992774963,0.5205811262130737,0.5740760564804077,0.1995123028755188,0.9968156814575195,0.5211963057518005,0.6895942687988281,-0.2515872120857239,0.9345897436141968,0.5627585053443909,0.6861171126365662,0.28854137659072876,0.49525922536849976,0.525912344455719,0.8038586974143982,-0.21967178583145142,0.9792440533638,0.6686272025108337,0.7741108536720276,0.41827210783958435,0.8488393425941467,0.5420647263526917,0.8209846019744873,-0.22533120214939117,0.9728990793228149,0.7004278898239136,0.786670446395874,0.42384445667266846,0.8978897929191589,0.43141570687294006,0.828954815864563,-0.382264107465744,0.973332405090332,0.6010186672210693,0.8098122477531433,0.34293079376220703,0.8756142854690552
IMG_9750,6,197,bad,0.4647005796432495,0.3725382685661316,-0.2038777768611908,0.9999554753303528,0.47499242424964905,0.3623356223106384,-0.23492366075515747,0.9999560713768005,0.47894129157066345,0.3620985746383667,-0.23508240282535553,0.9999523162841797,0.4830818474292755,0.3617793619632721,-0.23510810732841492,0.9999608993530273,0.47067272663116455,0.3623093366622925,-0.17146706581115723,0.9999492764472961,0.47108760476112366,0.36212676763534546,-0.1715773642063141,0.999937117099762,0.47173988819122314,0.361816942691803,-0.1715938001871109,0.9999446272850037,0.5076286196708679,0.36534926295280457,-0.2466842085123062,0.9999733567237854,0.4928815960884094,0.36497873067855835,0.007008030544966459,0.9998908638954163,0.47546082735061646,0.38215604424476624,-0.21106156706809998,0.9999654293060303,0.46972131729125977,0.3825477957725525,-0.13098293542861938,0.9999144077301025,0.5614680051803589,0.41802772879600525,-0.35289180278778076,0.9999668002128601,0.4960727393627167,0.4264967143535614,0.263152152299881,0.9995277523994446,0.5544430613517761,0.5007258653640747,-0.3794029653072357,0.9932137131690979,0.48263487219810486,0.5021279454231262,0.22720250487327576,0.057882651686668396,0.4276733994483948,0.5032832622528076,-0.32223138213157654,0.9709919095039368,0.4010898172855377,0.5072978138923645,-0.08750201761722565,0.11576101928949356,0.3915385603904724,0.5038493275642395,-0.35162562131881714,0.9458072185516357,0.37459462881088257,0.5067403316497803,-0.12388164550065994,0.14682327210903168,0.3871940076351166,0.494886577129364,-0.361962229013443,0.9431583881378174,0.37512773275375366,0.49923887848854065,-0.16268613934516907,0.1541803926229477,0.4008080065250397,0.4949459731578827,-0.3104150593280792,0.9139130115509033,0.38229748606681824,0.5009230375289917,-0.11714312434196472,0.15624651312828064,0.5540125966072083,0.5717312097549438,-0.19957901537418365,0.9987168312072754,0.5206312537193298,0.5740770101547241,0.1996985524892807,0.9968169927597046,0.5215855836868286,0.6895931959152222,-0.24612754583358765,0.9340880513191223,0.5592014789581299,0.6858864426612854,0.2850263714790344,0.500264048576355,0.5260214805603027,0.8038577437400818,-0.19510550796985626,0.9791126251220703,0.6686447262763977,0.7733457684516907,0.40700265765190125,0.8496814966201782,0.5422154068946838,0.8207541704177856,-0.19755329191684723,0.9731506109237671,0.70159912109375,0.7853556275367737,0.41145166754722595,0.9007087349891663,0.43178924918174744,0.8285302519798279,-0.3366799056529999,0.9727451205253601,0.6025441288948059,0.8094956278800964,0.3323676288127899,0.874302089214325
IMG_9750,7,230,bad,0.46571987867355347,0.37346789240837097,-0.18799319863319397,0.9999564290046692,0.4755854904651642,0.3631714880466461,-0.2200053185224533,0.9999573230743408,0.4796355068683624,0.36286062002182007,-0.22015449404716492,0.9999539256095886,0.4837387204170227,0.3624614477157593,-0.22022923827171326,0.9999620318412781,0.4712027609348297,0.36319348216056824,-0.15763604640960693,0.9999503493309021,0.4716254472732544,0.36298754811286926,-0.15768922865390778,0.9999385476112366,0.47232240438461304,0.36264103651046753,-0.15770100057125092,0.9999452233314514,0.5087650418281555,0.36557766795158386,-0.24423378705978394,0.9999741911888123,0.49374502897262573,0.3654812276363373,0.014176160097122192,0.9998915791511536,0.47683683037757874,0.3828886151313782,-0.19501730799674988,0.999966561794281,0.4711522161960602,0.3833405077457428,-0.11617564409971237,0.9999156594276428,0.5650557279586792,0.4192010462284088,-0.3517303168773651,0.9999679923057556,0.49679526686668396,0.4271593987941742,0.26359280943870544,0.999536395072937,0.5544522404670715,0.5009715557098389,-0.38985925912857056,0.9934080243110657,0.47674182057380676,0.5019837617874146,0.22293655574321747,0.06322874128818512,0.4254801571369171,0.5033370852470398,-0.29949861764907837,0.9724317789077759,0.39288201928138733,0.5070379376411438,-0.11918380111455917,0.13365985453128815,0.38934168219566345,0.5046371817588806,-0.33936965465545654,0.9483842849731445,0.3661482334136963,0.5067381262779236,-0.16026286780834198,0.1670973300933838,0.3856232166290283,0.49567902088165283,-0.329794704914093,0.9459048509597778,0.3677632212638855,0.4992090165615082,-0.20131230354309082,0.17528042197227478,0.39852991700172424,0.49533528089523315,-0.28546804189682007,0.9176486730575562,0.37366628646850586,0.5002858638763428,-0.15041746199131012,0.17660747468471527,0.5557308793067932,0.5717719793319702,-0.1995505690574646,0.9987818598747253,0.5207154154777527,0.5741796493530273,0.19966180622577667,0.9969649910926819,0.5216212272644043,0.6896480321884155,-0.24759188294410706,0.9353348612785339,0.5599607229232788,0.6859763860702515,0.28385964035987854,0.5076454877853394,0.5263671875,0.8040542006492615,-0.21170803904533386,0.9796903133392334,0.6691803932189941,0.7730266451835632,0.40085384249687195,0.8521550297737122,0.5428668856620789,0.8210169672966003,-0.21646228432655334,0.9740419387817383,0.7034885287284851,0.7854496240615845,0.40538761019706726,0.903782308101654,0.43273457884788513,0.82853102684021,-0.36718103289604187,0.9732986688613892,0.6037430763244629,0.8092107772827148,0.32717132568359375,0.8754303455352783
IMG_9750,8,263,bad,0.46736323833465576,0.3739098906517029,-0.18125125765800476,0.9999578595161438,0.47699087858200073,0.3635641038417816,-0.21319611370563507,0.9999588131904602,0.4810429811477661,0.3632495701313019,-0.21333836019039154,0.9999557137489319,0.4851350486278534,0.3628467619419098,-0.21342135965824127,0.9999632835388184,0.4727120101451874,0.3635907769203186,-0.15129253268241882,0.9999517798423767,0.47316285967826843,0.3633837103843689,-0.15132559835910797,0.9999404549598694,0.4739212989807129,0.363034725189209,-0.15133336186408997,0.9999464154243469,0.5101484656333923,0.3658967912197113,-0.24388734996318817,0.9999750256538391,0.4955712854862213,0.3658807575702667,0.01908068172633648,0.9998939633369446,0.4786222577095032,0.3833836317062378,-0.18795837461948395,0.9999679327011108,0.47298452258110046,0.38384124636650085,-0.10958380252122879,0.9999181628227234,0.5677873492240906,0.4200120270252228,-0.3550720810890198,0.9999693036079407,0.49888503551483154,0.42764249444007874,0.2622220516204834,0.9995517730712891,0.5544975996017456,0.5017415285110474,-0.3974640667438507,0.9936529397964478,0.47661060094833374,0.5019604563713074,0.22828851640224457,0.06914505362510681,0.42490750551223755,0.5035181641578674,-0.3000412583351135,0.9740369319915771,0.38672029972076416,0.5074878334999084,-0.10005146265029907,0.1525716632604599,0.38801538944244385,0.505505383014679,-0.3432289958000183,0.9512218832969666,0.3643031716346741,0.5070772767066956,-0.13849060237407684,0.18789774179458618,0.3846415579319,0.4967610239982605,-0.3296646177768707,0.948906660079956,0.3660722076892853,0.5001007318496704,-0.18250563740730286,0.19704876840114594,0.3968351483345032,0.4961285889148712,-0.28550612926483154,0.9218305945396423,0.3717619478702545,0.5006271600723267,-0.13188868761062622,0.1978798508644104,0.5570284128189087,0.572482705116272,-0.19990985095500946,0.9988384246826172,0.5213461518287659,0.5746555924415588,0.1999957412481308,0.9971081018447876,0.52153080701828,0.6896577477455139,-0.24030902981758118,0.9384974837303162,0.5605092644691467,0.6861270666122437,0.2891561686992645,0.5212929844856262,0.5266293287277222,0.8032457828521729,-0.19849854707717896,0.9806699156761169,0.6696230173110962,0.7732207775115967,0.41010260581970215,0.8579341769218445,0.5429173707962036,0.8205536007881165,-0.20244471728801727,0.975375771522522,0.7027265429496765,0.7855334877967834,0.4158998131752014,0.9083197116851807,0.43273013830184937,0.8281669020652771,-0.34928277134895325,0.9743254780769348,0.6050119400024414,0.8092892169952393,0.33959460258483887,0.8793176412582397
IMG_9750,9,296,bad,0.46988123655319214,0.37425073981285095,-0.1728546917438507,0.9999600052833557,0.47962719202041626,0.3638860881328583,-0.20407359302043915,0.9999609589576721,0.48347151279449463,0.3635832965373993,-0.20417767763137817,0.9999581575393677,0.48744454979896545,0.36320412158966064,-0.20422019064426422,0.9999651908874512,0.4757732152938843,0.3639291822910309,-0.14225374162197113,0.9999541640281677,0.4763377904891968,0.36372998356819153,-0.1422737091779709,0.9999434947967529,0.4772249460220337,0.3633953928947449,-0.1422775238752365,0.9999487996101379,0.5119977593421936,0.3664613366127014,-0.23962987959384918,0.9999763369560242,0.498537540435791,0.3663785755634308,0.02639973908662796,0.9998995661735535,0.48073601722717285,0.38381507992744446,-0.18147599697113037,0.9999698996543884,0.47556501626968384,0.38428395986557007,-0.10284801572561264,0.9999227523803711,0.5698128342628479,0.4208010137081146,-0.3540290296077728,0.999971330165863,0.500136137008667,0.4287112355232239,0.26234567165374756,0.9995778203010559,0.5550425052642822,0.5020475387573242,-0.42128387093544006,0.9939320683479309,0.4748723804950714,0.5020852088928223,0.23293930292129517,0.07720930129289627,0.4246405363082886,0.5036203861236572,-0.37955090403556824,0.9757915139198303,0.3828776180744171,0.5079748630523682,-0.09590094536542892,0.1759267896413803,0.3879806101322174,0.5069157481193542,-0.43349194526672363,0.9544270038604736,0.36127859354019165,0.5099183320999146,-0.13481317460536957,0.21234719455242157,0.3845752775669098,0.49783772230148315,-0.41703662276268005,0.9522770643234253,0.36377599835395813,0.5024773478507996,-0.18036799132823944,0.2221941202878952,0.39640676975250244,0.49667888879776,-0.36590221524238586,0.9265681505203247,0.37017497420310974,0.5017476677894592,-0.12807025015354156,0.22183474898338318,0.5585591197013855,0.5726460814476013,-0.20018728077411652,0.9989240765571594,0.5224210023880005,0.5749245285987854,0.20027706027030945,0.9973104000091553,0.520966112613678,0.690270721912384,-0.24946849048137665,0.9426248669624329,0.5665552020072937,0.6861540675163269,0.31680989265441895,0.5316145420074463,0.5266352891921997,0.8033152222633362,-0.2249663770198822,0.9818371534347534,0.6704549789428711,0.7736307978630066,0.4632149040699005,0.8631566166877747,0.5427578687667847,0.8205687999725342,-0.23041847348213196,0.9769149422645569,0.7026445865631104,0.7866114974021912,0.47143155336380005,0.9122599959373474,0.4331148862838745,0.8284832835197449,-0.3854359984397888,0.9756838083267212,0.6060635447502136,0.8091925382614136,0.3984037935733795,0.8836652636528015
IMG_9750,10,329,bad,0.47245216369628906,0.3743949830532074,-0.17249085009098053,0.9999624490737915,0.4823288023471832,0.3640056252479553,-0.20320568978786469,0.9999633431434631,0.48622798919677734,0.3637072443962097,-0.20329169929027557,0.9999607801437378,0.49013766646385193,0.36333757638931274,-0.2032984495162964,0.9999672174453735,0.47835737466812134,0.3640405237674713,-0.14111429452896118,0.9999569058418274,0.47893044352531433,0.36383435130119324,-0.14113107323646545,0.9999469518661499,0.47983747720718384,0.3634988069534302,-0.14114166796207428,0.9999516606330872,0.5146435499191284,0.3666413724422455,-0.23938313126564026,0.999977707862854,0.5015743970870972,0.3665698170661926,0.027647901326417923,0.9999056458473206,0.48292502760887146,0.3839535713195801,-0.1803709715604782,0.999971866607666,0.4778817594051361,0.38442644476890564,-0.1023317351937294,0.9999276399612427,0.5710663199424744,0.42097339034080505,-0.35708731412887573,0.9999732375144958,0.50310879945755,0.42919668555259705,0.26273059844970703,0.9996042847633362,0.5551198720932007,0.5020826458930969,-0.44937047362327576,0.9942355751991272,0.4743160605430603,0.5024434328079224,0.23441505432128906,0.08850238472223282,0.424690306186676,0.5045226812362671,-0.42955324053764343,0.9775878190994263,0.3844122886657715,0.5113386511802673,-0.0992601290345192,0.20494379103183746,0.3881950378417969,0.5087718963623047,-0.4872913062572479,0.9577018022537231,0.36285924911499023,0.512241780757904,-0.13708046078681946,0.2409622222185135,0.3846675753593445,0.4992346167564392,-0.4695972800254822,0.9557064175605774,0.36488428711891174,0.5033919215202332,-0.183042511343956,0.25135916471481323,0.39655041694641113,0.49804696440696716,-0.41591981053352356,0.9314262270927429,0.3719966411590576,0.5027292966842651,-0.13148240745067596,0.2500535249710083,0.5611738562583923,0.5738217234611511,-0.20055821537971497,0.9989920258522034,0.5266032218933105,0.5759791731834412,0.2006407529115677,0.997482180595398,0.5206837058067322,0.6906858682632446,-0.2456274777650833,0.9458763599395752,0.576015293598175,0.6867631673812866,0.3197013735771179,0.537071168422699,0.526163637638092,0.803308367729187,-0.2182331383228302,0.9826708436012268,0.6739158630371094,0.7758789658546448,0.45598873496055603,0.8656860589981079,0.540574312210083,0.8203045129776001,-0.22352248430252075,0.9780966639518738,0.7043657302856445,0.7909135818481445,0.4631768763065338,0.9146045446395874,0.4329844117164612,0.8285587430000305,-0.3772808611392975,0.9766883850097656,0.6059427857398987,0.8092547059059143,0.388761430978775,0.8860853314399719
